question_id,book_id,book,chapter,verse_reference,verse_start,difficulty,difficulty_rank,question_type,ui_type,question,option_a,option_b,option_c,option_d,correct_option,correct_answer,accepted_answers,explanation,fact_id,variant_index,tags,translation,source_mode,source_url,review_status,active
PRO-01-HD-004,PRO,Proverbs,1,Proverbs 1:8,8,Hard,3,pair_match,single_select,Which reference-and-teaching pairing is correctly matched in Proverbs 1?,Proverbs 1:8 — The book opens by identifying Solomon as David's son and king of Israel.,Proverbs 1:8 — Fools reject both wisdom and instruction.,Proverbs 1:8 — A son is urged to listen to his father's instruction.,Proverbs 1:8 — Reverence for the LORD is presented as the starting point of knowledge.,C,Proverbs 1:8 — A son is urged to listen to his father's instruction.,Proverbs 1:8 — A son is urged to listen to his father's instruction.,Proverbs 1:8 is the matching reference for this teaching.,PRO-01-F04,1,family;instruction,NKJV,Paraphrased from NKJV reference; no bulk verse text stored,https://www.biblegateway.com/passage/?search=Proverbs+1&version=NKJV,source-grounded-v1,TRUE
PRO-01-HD-005,PRO,Proverbs,1,Proverbs 1:8,8,Hard,3,pair_match,single_select,Which reference-and-teaching pairing is correctly matched in Proverbs 1?,Proverbs 1:8 — Reverence for the LORD is presented as the starting point of knowledge.,Proverbs 1:8 — The book opens by identifying Solomon as David's son and king of Israel.,Proverbs 1:8 — Fools reject both wisdom and instruction.,Proverbs 1:8 — A son is told not to abandon his mother's teaching.,D,Proverbs 1:8 — A son is told not to abandon his mother's teaching.,Proverbs 1:8 — A son is told not to abandon his mother's teaching.,Proverbs 1:8 is the matching reference for this teaching.,PRO-01-F05,1,family;instruction,NKJV,Paraphrased from NKJV reference; no bulk verse text stored,https://www.biblegateway.com/passage/?search=Proverbs+1&version=NKJV,source-grounded-v1,TRUE
PRO-01-HD-006,PRO,Proverbs,1,Proverbs 1:10,10,Hard,3,pair_match,single_select,Which reference-and-teaching pairing is correctly matched in Proverbs 1?,Proverbs 1:10 — Reverence for the LORD is presented as the starting point of knowledge.,Proverbs 1:10 — Fools reject both wisdom and instruction.,Proverbs 1:10 — The son is warned not to agree when sinners try to lure him.,Proverbs 1:10 — The book opens by identifying Solomon as David's son and king of Israel.,C,Proverbs 1:10 — The son is warned not to agree when sinners try to lure him.,Proverbs 1:10 — The son is warned not to agree when sinners try to lure him.,Proverbs 1:10 is the matching reference for this teaching.,PRO-01-F06,1,temptation;sin,NKJV,Paraphrased from NKJV reference; no bulk verse text stored,https://www.biblegateway.com/passage/?search=Proverbs+1&version=NKJV,source-grounded-v1,TRUE
PRO-01-HD-007,PRO,Proverbs,1,Proverbs 1:14,14,Hard,3,pair_match,single_select,Which reference-and-teaching pairing is correctly matched in Proverbs 1?,Proverbs 1:14 — The enticers propose sharing one common purse.,Proverbs 1:14 — Reverence for the LORD is presented as the starting point of knowledge.,Proverbs 1:14 — Fools reject both wisdom and instruction.,Proverbs 1:14 — The book opens by identifying Solomon as David's son and king of Israel.,A,Proverbs 1:14 — The enticers propose sharing one common purse.,Proverbs 1:14 — The enticers propose sharing one common purse.,Proverbs 1:14 is the matching reference for this teaching.,PRO-01-F07,1,greed;temptation,NKJV,Paraphrased from NKJV reference; no bulk verse text stored,https://www.biblegateway.com/passage/?search=Proverbs+1&version=NKJV,source-grounded-v1,TRUE
PRO-01-HD-008,PRO,Proverbs,1,Proverbs 1:20,20,Hard,3,pair_match,single_select,Which reference-and-teaching pairing is correctly matched in Proverbs 1?,Proverbs 1:20 — Fools reject both wisdom and instruction.,Proverbs 1:20 — Reverence for the LORD is presented as the starting point of knowledge.,Proverbs 1:20 — Wisdom is personified as calling out publicly.,Proverbs 1:20 — The book opens by identifying Solomon as David's son and king of Israel.,C,Proverbs 1:20 — Wisdom is personified as calling out publicly.,Proverbs 1:20 — Wisdom is personified as calling out publicly.,Proverbs 1:20 is the matching reference for this teaching.,PRO-01-F08,1,wisdom;personification,NKJV,Paraphrased from NKJV reference; no bulk verse text stored,https://www.biblegateway.com/passage/?search=Proverbs+1&version=NKJV,source-grounded-v1,TRUE
PRO-01-HD-009,PRO,Proverbs,1,Proverbs 1:22,22,Hard,3,pair_match,single_select,Which reference-and-teaching pairing is correctly matched in Proverbs 1?,Proverbs 1:22 — Fools reject both wisdom and instruction.,Proverbs 1:22 — The book opens by identifying Solomon as David's son and king of Israel.,Proverbs 1:22 — Reverence for the LORD is presented as the starting point of knowledge.,"Proverbs 1:22 — Wisdom addresses the simple, scorners, and fools.",D,"Proverbs 1:22 — Wisdom addresses the simple, scorners, and fools.","Proverbs 1:22 — Wisdom addresses the simple, scorners, and fools.",Proverbs 1:22 is the matching reference for this teaching.,PRO-01-F09,1,wisdom;groups,NKJV,Paraphrased from NKJV reference; no bulk verse text stored,https://www.biblegateway.com/passage/?search=Proverbs+1&version=NKJV,source-grounded-v1,TRUE
PRO-01-HD-010,PRO,Proverbs,1,Proverbs 1:33,33,Hard,3,pair_match,single_select,Which reference-and-teaching pairing is correctly matched in Proverbs 1?,Proverbs 1:33 — The book opens by identifying Solomon as David's son and king of Israel.,Proverbs 1:33 — Reverence for the LORD is presented as the starting point of knowledge.,Proverbs 1:33 — Fools reject both wisdom and instruction.,Proverbs 1:33 — Listening to Wisdom is associated with secure living without dread of evil.,D,Proverbs 1:33 — Listening to Wisdom is associated with secure living without dread of evil.,Proverbs 1:33 — Listening to Wisdom is associated with secure living without dread of evil.,Proverbs 1:33 is the matching reference for this teaching.,PRO-01-F10,1,wisdom;security,NKJV,Paraphrased from NKJV reference; no bulk verse text stored,https://www.biblegateway.com/passage/?search=Proverbs+1&version=NKJV,source-grounded-v1,TRUE
PRO-01-HD-011,PRO,Proverbs,1,Proverbs 1:1,1,Hard,3,true_false_swapped,single_select,True or false: Proverbs 1:1 teaches that reverence for the LORD is presented as the starting point of knowledge.,True,False,,,B,False,False|F,The statement belongs with Proverbs 1:7; Proverbs 1:1 instead concerns: The book opens by identifying Solomon as David's son and king of Israel.,PRO-01-F01,2,people;authorship,NKJV,Paraphrased from NKJV reference; no bulk verse text stored,https://www.biblegateway.com/passage/?search=Proverbs+1&version=NKJV,source-grounded-v1,TRUE
PRO-01-HD-012,PRO,Proverbs,1,Proverbs 1:7,7,Hard,3,true_false_swapped,single_select,True or false: Proverbs 1:7 teaches that fools reject both wisdom and instruction.,True,False,,,B,False,False|F,The statement belongs with Proverbs 1:7; Proverbs 1:7 instead concerns: Reverence for the LORD is presented as the starting point of knowledge.,PRO-01-F02,2,wisdom;fear_of_the_lord,NKJV,Paraphrased from NKJV reference; no bulk verse text stored,https://www.biblegateway.com/passage/?search=Proverbs+1&version=NKJV,source-grounded-v1,TRUE
PRO-01-HD-013,PRO,Proverbs,1,Proverbs 1:7,7,Hard,3,true_false_swapped,single_select,True or false: Proverbs 1:7 teaches that a son is urged to listen to his father's instruction.,True,False,,,B,False,False|F,The statement belongs with Proverbs 1:8; Proverbs 1:7 instead concerns: Fools reject both wisdom and instruction.,PRO-01-F03,2,fools;instruction,NKJV,Paraphrased from NKJV reference; no bulk verse text stored,https://www.biblegateway.com/passage/?search=Proverbs+1&version=NKJV,source-grounded-v1,TRUE
PRO-01-HD-014,PRO,Proverbs,1,Proverbs 1:8,8,Hard,3,true_false_swapped,single_select,True or false: Proverbs 1:8 teaches that a son is told not to abandon his mother's teaching.,True,False,,,B,False,False|F,The statement belongs with Proverbs 1:8; Proverbs 1:8 instead concerns: A son is urged to listen to his father's instruction.,PRO-01-F04,2,family;instruction,NKJV,Paraphrased from NKJV reference; no bulk verse text stored,https://www.biblegateway.com/passage/?search=Proverbs+1&version=NKJV,source-grounded-v1,TRUE
PRO-01-HD-015,PRO,Proverbs,1,Proverbs 1:8,8,Hard,3,true_false_swapped,single_select,True or false: Proverbs 1:8 teaches that the son is warned not to agree when sinners try to lure him.,True,False,,,B,False,False|F,The statement belongs with Proverbs 1:10; Proverbs 1:8 instead concerns: A son is told not to abandon his mother's teaching.,PRO-01-F05,2,family;instruction,NKJV,Paraphrased from NKJV reference; no bulk verse text stored,https://www.biblegateway.com/passage/?search=Proverbs+1&version=NKJV,source-grounded-v1,TRUE
PRO-01-HD-016,PRO,Proverbs,1,Proverbs 1:10,10,Hard,3,true_false_swapped,single_select,True or false: Proverbs 1:10 teaches that the enticers propose sharing one common purse.,True,False,,,B,False,False|F,The statement belongs with Proverbs 1:14; Proverbs 1:10 instead concerns: The son is warned not to agree when sinners try to lure him.,PRO-01-F06,2,temptation;sin,NKJV,Paraphrased from NKJV reference; no bulk verse text stored,https://www.biblegateway.com/passage/?search=Proverbs+1&version=NKJV,source-grounded-v1,TRUE
PRO-01-HD-017,PRO,Proverbs,1,Proverbs 1:14,14,Hard,3,true_false_swapped,single_select,True or false: Proverbs 1:14 teaches that wisdom is personified as calling out publicly.,True,False,,,B,False,False|F,The statement belongs with Proverbs 1:20; Proverbs 1:14 instead concerns: The enticers propose sharing one common purse.,PRO-01-F07,2,greed;temptation,NKJV,Paraphrased from NKJV reference; no bulk verse text stored,https://www.biblegateway.com/passage/?search=Proverbs+1&version=NKJV,source-grounded-v1,TRUE
PRO-01-HD-018,PRO,Proverbs,1,Proverbs 1:20,20,Hard,3,true_false_swapped,single_select,"True or false: Proverbs 1:20 teaches that wisdom addresses the simple, scorners, and fools.",True,False,,,B,False,False|F,The statement belongs with Proverbs 1:22; Proverbs 1:20 instead concerns: Wisdom is personified as calling out publicly.,PRO-01-F08,2,wisdom;personification,NKJV,Paraphrased from NKJV reference; no bulk verse text stored,https://www.biblegateway.com/passage/?search=Proverbs+1&version=NKJV,source-grounded-v1,TRUE
PRO-01-HD-019,PRO,Proverbs,1,Proverbs 1:22,22,Hard,3,true_false_swapped,single_select,True or false: Proverbs 1:22 teaches that listening to Wisdom is associated with secure living without dread of evil.,True,False,,,B,False,False|F,"The statement belongs with Proverbs 1:33; Proverbs 1:22 instead concerns: Wisdom addresses the simple, scorners, and fools.",PRO-01-F09,2,wisdom;groups,NKJV,Paraphrased from NKJV reference; no bulk verse text stored,https://www.biblegateway.com/passage/?search=Proverbs+1&version=NKJV,source-grounded-v1,TRUE
PRO-01-HD-020,PRO,Proverbs,1,Proverbs 1:33,33,Hard,3,true_false_swapped,single_select,True or false: Proverbs 1:33 teaches that the book opens by identifying Solomon as David's son and king of Israel.,True,False,,,B,False,False|F,The statement belongs with Proverbs 1:1; Proverbs 1:33 instead concerns: Listening to Wisdom is associated with secure living without dread of evil.,PRO-01-F10,2,wisdom;security,NKJV,Paraphrased from NKJV reference; no bulk verse text stored,https://www.biblegateway.com/passage/?search=Proverbs+1&version=NKJV,source-grounded-v1,TRUE
PRO-01-HD-021,PRO,Proverbs,1,Proverbs 1:1;10,1;10,Hard,3,dual_reference,single_select,Which pair of references matches BOTH teachings? (1) The book opens by identifying Solomon as David's son and king of Israel. (2) The son is warned not to agree when sinners try to lure him.,Proverbs 1:1 + Proverbs 1:10,Proverbs 1:1 + Proverbs 1:22,Proverbs 1:1 + Proverbs 1:14,Proverbs 1:1 + Proverbs 1:20,A,Proverbs 1:1 + Proverbs 1:10,Proverbs 1:1 + Proverbs 1:10,Teaching 1 maps to Proverbs 1:1; teaching 2 maps to Proverbs 1:10.,PRO-01-F01|PRO-01-F06,3,people;authorship;temptation;sin,NKJV,Paraphrased from NKJV reference; no bulk verse text stored,https://www.biblegateway.com/passage/?search=Proverbs+1&version=NKJV,source-grounded-v1,TRUE
PRO-01-HD-022,PRO,Proverbs,1,Proverbs 1:7;14,7;14,Hard,3,dual_reference,single_select,Which pair of references matches BOTH teachings? (1) Reverence for the LORD is presented as the starting point of knowledge. (2) The enticers propose sharing one common purse.,Proverbs 1:7 + Proverbs 1:33,Proverbs 1:7 + Proverbs 1:14,Proverbs 1:7 + Proverbs 1:20,Proverbs 1:7 + Proverbs 1:22,B,Proverbs 1:7 + Proverbs 1:14,Proverbs 1:7 + Proverbs 1:14,Teaching 1 maps to Proverbs 1:7; teaching 2 maps to Proverbs 1:14.,PRO-01-F02|PRO-01-F07,3,wisdom;fear_of_the_lord;greed;temptation,NKJV,Paraphrased from NKJV reference; no bulk verse text stored,https://www.biblegateway.com/passage/?search=Proverbs+1&version=NKJV,source-grounded-v1,TRUE
PRO-01-HD-023,PRO,Proverbs,1,Proverbs 1:7;20,7;20,Hard,3,dual_reference,single_select,Which pair of references matches BOTH teachings? (1) Fools reject both wisdom and instruction. (2) Wisdom is personified as calling out publicly.,Proverbs 1:7 + Proverbs 1:22,Proverbs 1:7 + Proverbs 1:33,Proverbs 1:7 + Proverbs 1:1,Proverbs 1:7 + Proverbs 1:20,D,Proverbs 1:7 + Proverbs 1:20,Proverbs 1:7 + Proverbs 1:20,Teaching 1 maps to Proverbs 1:7; teaching 2 maps to Proverbs 1:20.,PRO-01-F03|PRO-01-F08,3,fools;instruction;wisdom;personification,NKJV,Paraphrased from NKJV reference; no bulk verse text stored,https://www.biblegateway.com/passage/?search=Proverbs+1&version=NKJV,source-grounded-v1,TRUE
PRO-01-HD-024,PRO,Proverbs,1,Proverbs 1:8;22,8;22,Hard,3,dual_reference,single_select,"Which pair of references matches BOTH teachings? (1) A son is urged to listen to his father's instruction. (2) Wisdom addresses the simple, scorners, and fools.",Proverbs 1:8 + Proverbs 1:22,Proverbs 1:8 + Proverbs 1:7,Proverbs 1:8 + Proverbs 1:1,Proverbs 1:8 + Proverbs 1:33,A,Proverbs 1:8 + Proverbs 1:22,Proverbs 1:8 + Proverbs 1:22,Teaching 1 maps to Proverbs 1:8; teaching 2 maps to Proverbs 1:22.,PRO-01-F04|PRO-01-F09,3,family;instruction;wisdom;groups,NKJV,Paraphrased from NKJV reference; no bulk verse text stored,https://www.biblegateway.com/passage/?search=Proverbs+1&version=NKJV,source-grounded-v1,TRUE
PRO-01-HD-025,PRO,Proverbs,1,Proverbs 1:8;33,8;33,Hard,3,dual_reference,single_select,Which pair of references matches BOTH teachings? (1) A son is told not to abandon his mother's teaching. (2) Listening to Wisdom is associated with secure living without dread of evil.,Proverbs 1:8 + Proverbs 1:7,Proverbs 1:8 + Proverbs 1:1,Proverbs 1:8 + Proverbs 1:33,None of these,C,Proverbs 1:8 + Proverbs 1:33,Proverbs 1:8 + Proverbs 1:33,Teaching 1 maps to Proverbs 1:8; teaching 2 maps to Proverbs 1:33.,PRO-01-F05|PRO-01-F10,3,family;instruction;wisdom;security,NKJV,Paraphrased from NKJV reference; no bulk verse text stored,https://www.biblegateway.com/passage/?search=Proverbs+1&version=NKJV,source-grounded-v1,TRUE
PRO-01-EX-001,PRO,Proverbs,1,Proverbs 1:1,1,Extreme,4,verse_precision,single_select,Identify the exact reference for this Proverbs 1 detail: The book opens by identifying Solomon as David's son and king of Israel.,Proverbs 1:3,Proverbs 1:4,Proverbs 1:2,Proverbs 1:1,D,Proverbs 1:1,Proverbs 1:1,The detail is tied to Proverbs 1:1.,PRO-01-F01,1,people;authorship,NKJV,Paraphrased from NKJV reference; no bulk verse text stored,https://www.biblegateway.com/passage/?search=Proverbs+1&version=NKJV,source-grounded-v1,TRUE
PRO-01-EX-002,PRO,Proverbs,1,Proverbs 1:7,7,Extreme,4,verse_precision,single_select,Identify the exact reference for this Proverbs 1 detail: Reverence for the LORD is presented as the starting point of knowledge.,Proverbs 1:5,Proverbs 1:6,Proverbs 1:8,Proverbs 1:7,D,Proverbs 1:7,Proverbs 1:7,The detail is tied to Proverbs 1:7.,PRO-01-F02,1,wisdom;fear_of_the_lord,NKJV,Paraphrased from NKJV reference; no bulk verse text stored,https://www.biblegateway.com/passage/?search=Proverbs+1&version=NKJV,source-grounded-v1,TRUE
PRO-01-EX-003,PRO,Proverbs,1,Proverbs 1:7,7,Extreme,4,verse_precision,single_select,Identify the exact reference for this Proverbs 1 detail: Fools reject both wisdom and instruction.,Proverbs 1:5,Proverbs 1:6,Proverbs 1:8,Proverbs 1:7,D,Proverbs 1:7,Proverbs 1:7,The detail is tied to Proverbs 1:7.,PRO-01-F03,1,fools;instruction,NKJV,Paraphrased from NKJV reference; no bulk verse text stored,https://www.biblegateway.com/passage/?search=Proverbs+1&version=NKJV,source-grounded-v1,TRUE
